file,metier,article,action,old_account,new_account,reason
base_produits_epicerie_clean_v2.json,epicerie,DJAKATOU 10KG FRANCE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CHOU BLANC 10KG FRANCE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,AUBERGINE BLANCHE 5KG FRANCE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FECULE POMME DE TERRE BA 5KG,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,AVOCAT 6KG REPUBLIQUE DOMINICAINE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,JUMBO RAMADAN 100 15 ESPAGNE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COURGETTE 9KG ESPAGNE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT CONCENTRE BONNET ROUGE GRAND 24X410G ANGLETERRE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CIVE X14 (CEBETTE) ALLEMAGNE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,AUBERGINE VIOLETTE 5KG HOLLANDE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POIVRON VERT 5KG POLOGNE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CIVE X14 (CEBETTE) EGYPTE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,HUILE DE TOURNESOL 3X5L UKRAINE,clean_or_account_fix,6012,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SPRING ROLL pastry Pate a Samoussa 30 pcs/sht x 550g SPRING HOME DS27,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TABLETTE MAGGI CHICKEN POULET 24X60X10G COTE D IVOIRE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COURBINE NANKA vidée écaillée 200-400g vrac x 5kg,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CONCENTRE TOMATE PETIT ROLLI 12X440GR FRANCE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,HAWAI TROPICAL BOITE 33CL,clean_or_account_fix,6068,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SEL FIN IODE BV 500G CEREBO,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT UHT 1/2ECR 1L PPX BK,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LA X JAVEL TRAD DEGRAISS 5L,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT UHT VIVA 1L BK VITAMINE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT FERMENTE 1L BK LUXLAIT,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TPE RADIO IP - JP 2018,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LEVURE 42G 12 FALA MENAGERE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MG DX 59 SHDP 225G PLANTA FIN,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FANTA MANG/FR DRAG BTE 33CL,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SAL ICEBERG MC PC DEMIPALX28 C1 ESESPAGNE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,VELOUTE 16 125G FRUIX,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,YOP FRAISE 825G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CAROTTE MC 5KG 20/40 GB40 FR C1france,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BAN 8.5KG PREM ANTILL C1 FR FRANCE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BEURRE DX PLQ.250GX4 PRESIDENT,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OEUF 12 M SOL ROCHAMBEAU,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Clé 4G,clean_or_account_fix,6064,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PAIN MIE NATURE LC 550G ROCHAM,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,YOP VANILLE 825G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CREME UHT 2 25CL 30 ELLE VIRE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,AVOCAT PRE MURI 203/243g MC PEROU C1 PEROU,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Espace Client - Facturation électronique,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CONCOMBRE PC 4/5 FR C1 FRANCE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,8 PAIN CHOCOLAT LC 36OG ROCH,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OEUF 6 G SOL ROCHAMBEAU,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,KINDER BUENO WHITE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAY' S BARBECUE 145G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CREME FRAI EP 15 20CL ROCHAM,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TOM RDE MC 67 6KG X56 C1 FRFRANCE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EMMENTAL FR RAPE 100G MACREMIE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PATE FEUILTEE TART EN OR 230G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PAIN MIE NATURE LC 55OG ROCHAM,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,GARLAN POT AIL FH 15OG,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CLEM ORONULES MLLE CAL.3 ES C1ESPAGNE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ARO ESSUI-TOUT 2P 64F 4RLX X8,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCACOLA BOITE SLIM 33CL,clean_or_account_fix,6061,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EAU CRISTALINE 1.5LX6,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT UHT ENTIER 1L PPX BK,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,DANONE 16 125G LE NATURE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,AVOCAT PRE MURI 2O3/243g MC MAROC C1MAROC,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,YOP 50CL FRAISE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,30 Gobelets papier recyclables 240,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,AVOCAT PRE MURI 2O3/243g MC PEROU C1 PEROU,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,YAOURT NATURE 16X125G ROCHAMB,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CREME UHT 3 2OCL 3O E V,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RIZ PARFUME CASSE 2 FOIS 5KG (X5) CAMBODGE CAMBODGE (/Fact FA2428882),clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OASIS TROPICAL 50CL PET,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POWERADE ICE STORM 50CL PET,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MONSTER ENERGY BOITE 50CL,clean_or_account_fix,6068,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FANTA EXOTIC BTE SLIM 33CL,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MILKA RIZ 100G X 2 TABLETTES,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BURGER CHEDD/EMM 12T 200G PR,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,"JUS STAR MANGO/GOYAVE/MIXE/LITCHI/ANANAS 1,5 L (X6) EMIRATS ARABES UNIS MANGUE",clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,GENIE LESSIVE POUDRE 4X450GR,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CANDY UP FRAISE 6X20CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,YOP 50CL VANILLE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BOITE Intenso 50 capsules,clean_or_account_fix,6068,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BOITE Leggero 50 capsules,clean_or_account_fix,6068,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,EMMENTAL FR RAPE 200G MACREMIE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,VELOUTE 16 125G NATURE,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,NUTELLA 400G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,"LA X JAVEL TRAD DEGRAISS 1,5l",clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CHOC MILKA LAIT TB 100GX5,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MILKA CARAMEL 3X100G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Option renvoi d'appels Pro,clean_or_account_fix,6064,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT UHT 1/2ECR 1L PPX BK (P,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RED BULL BOITE 25CL,clean_or_account_fix,6061,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCACOLA CHERRY SLIM 33CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MILKA OREO 3X100G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PV MIXTE METRO CHEF 80/100 3KG ES C1 20 ESPAGNE,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,10 PAIN LAIT LC 350G ROCH,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ARO FARINE BLE T 55 1KG,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OASIS POM/CASS/FRAM SLIM 33CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAY' S NATURE 145G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CANDY UP 6X20CLVANILLE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LIME MC CAL 1/2 BRESIL C1BRESIL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BRIOCHE TRESSEE LC 600G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TRESOR CHOCOLAT/NOISETTES 410G,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TETES BRUL BARRE KITACH X150,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT UHT ENTIER 1L PPX BK (P,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CREME UHT 3 20CL 12 ELLE VIRE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,100 SAC BONBON 95X160,clean_or_account_fix,6068,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MANGUE KENT PRE-MURIE 5 Pces BRESIL C1BRESIL,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Espace Client,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAY' S NATURE SACHET 45G,clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAY' S BARBECUE SACHET 45G,clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FANTA EXOTIQUE 33X24,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FUZETEA PECHE BOITE 33CL SLIM,clean_or_account_fix,6068,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SCHWEPPE AGRUME 1.5L,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TOM RDE MC 67 6KG 56 BE C1BELGIQUE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FUZETEA PECHE PET 40CL,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCA COLA CHERRY PET 50CL,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LION WHITE BARRE 42G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CREME FRAI EP 30 50CL ROCHAM,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SFR PACK F3 V2,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FANTA ORANGE BTE SLIM 33CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,HARISSA DU CAP BON LA FLAMME TUBE (30x70g),clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCA CHERRY 1.5LX9,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SAN PELL 1L PET,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BADOIT VERT 1L PET,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PATE A PIZZA 260G ROCHAMBEAU,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CITR NTAR PRIMO MC 6KG 16 CAL.3 ES C1ESPAGNE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CREME FRAI EP. 30 20CL ROCHAM,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,DANONE 16 125G FRUITS CREMEUX,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MONSTER MUNCH SALE 85G X10,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,DRAGIBUS SOFT VRAC 2KG,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT UHT 1/2ECR 1L BT LAITDICI,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PANIER DE YOPLAIT 16X125G,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,D.FRUIT POMME 16X100G ANDROS,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BEURRE DX TENDRE BQ 250G E V,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ST-MORET 15OGX4,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BLANC FONDU 8P 16OG PETITS AMI,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,VACHE QUI RIT 12 P 192G,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TOASTI CHEDD 10TR 20OG LA VQR,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CROQUE EMMENT 12T 20OG PRESI,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BURGER CHEDD/EMM 12T 20OG PR,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SAL lCEBERG MC PC DEMIPALX28 C1 ESESPAGNE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RAIS. REDGLOBE 5KG C1 IT ITALIE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ABRICOT 45/50 MC FR C1 FRANCE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TROPICO TROPICAL PET 50CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ARO PH ROSE 6RLX X8,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BOUNTY BARRE 57G,clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAIT UHT 1/2ECR 1L BT GRANDL,clean_or_account_fix,6063,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FANTA KIWI 33X24,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PV MIXTE MC 80/100 2.5KG 20 ESP C1ESPAGNE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ROCH MAYONNAISE POT 470G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Option renvoi d'appels Pro inclus (du 23/03 au 22/04),clean_or_account_fix,6064,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCA SANS SUCRES 33CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OEUF 6 M PPA ROCHAMBEAU,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FANTA VIETNAM 33X24,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SCHWEPPE POMME 50CL PET,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,VOLVIC RPET 1L,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TOM RDE MC 67 6KG X56 C1 MAROCMAROC,clean_or_account_fix,6065,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LIPTON ICE TEA PECHE 50CL,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CREME FRAI.EP 15 20CL BRIDELI,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCA CHERRY VANILLE 33X12,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FANTA SHOKOTA 50X12,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FANTA TROPICAL EXO 1.5LX9,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FANTA ORAN PET 50CL PROMO X12,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,KINDER BUENO,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,GRANOLA LAIT LOT DE 20OGX9,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PATE BRISEE TARTE EN OR 230G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TOM RDE MC 67 6KG 56 MAROC C1MAROC,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COURG FILET 2KG 14/21 C1 FR FRANCE,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,SIROP RIOBA MELON 1L,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PRINGLES ORIGINAL 175G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PRINGLES PAPRIKA 175G,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CROQUE EMMENT 12T 200G PRESI,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POIS DU CAP 1KG (X12) MADAGASCAR,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,POIS D'ANGOLE 1KG (X15) PEROU,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ROCH HARICOTS RGES 4/4,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RAIS. VICTORIA 5KG C1 ITITALIE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,NECTA BCHE Cal.A MC FR C1 3.2FRANCE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MINUTE MAID MULTIFR SLIM 33CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MR PROPRE 750ML Pro Spray Nettoyant Desinfectant Multi-Surfaces,clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,NUTELLA 220G,clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LAY'S A L'ANCIENNE 45G,clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ARO HUILE TOURNESOL 1L,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,KINDER SCHOKOBONS 20OG SACHET,clean_or_account_fix,601,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PERE NOEL/BONHOMME NEIGE 120G,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OEUF 30 M SOL ARO,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,BEURRE DX TENDRE BQ 25OG E V,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,COCA COLA Import (6x1.5L),clean_or_account_fix,6071,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,RIZ PARFUME LONG PERLE ASIE 5 KG (X5) CAMBODGE CAMBODGE AVOIR WILL ERREUR PRODUIT (/Fact FA2428882),clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MONSTER MANGO LOCO BOITE 50CL,clean_or_account_fix,6061,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,LION BARRE 42G NESTLE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ARO THON NAT MCX LISTAO 1/4 X8,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CHAPELURE DOREE250G,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,8 CRACKY CREPESWHAOU 256G,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,PIMS FRAMBOISE PAQ.150G LTX6,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CONCOMBRE 4/5 PC FR C1 FRANCE,clean_or_account_fix,6011,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,FANTA PEACH 355ml X12 (PAL 224/ K16 / A 100X120),clean_or_account_fix,6068,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CHOCO MILKA LAIT NOIS 100GX4,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,OASIS POMME POIRE 50CL PET,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ORANGINA 50CL PET,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,CREME UHT 3 20CL 30 E V,clean_or_account_fix,6062,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,NECT BLANCHE CAL AA ROYAL ESP C1 ESPAGNE,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,ROCH MAIS SWEET 1/2,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TROPICO TROPICAL PET 40CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TROPICO ORIGINAL PET 40CL,clean_or_account_fix,6061,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,TRESOR CHOCOLAT/NOISETTES 1KG,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,MR FREEZE PARTY 45 ML,clean_or_account_fix,607,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Pois chiches en boite 4/4 BELLE FRANCE,clean_or_account_fix,601,6062,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Haricots verts fins 1/2 BELLE FRANCE,clean_or_account_fix,601,607,keywords/account normalized
base_produits_epicerie_clean_v2.json,epicerie,Petits pois à l'étuvée très fins 1/2 BELLE FRANCE,clean_or_account_fix,601,607,keywords/account normalized
